structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skills,wikiNotes
,681,Burn 20 Pyre Logs,Burn 20 Pyre Logs.,,,,,,NaN,FIREMAKING 5,5 Firemaking Completion of   Shades of Mort'ton
,682,Catch a Swamp Lizard in Morytania,Catch a Swamp Lizard in Morytania.,,,,,,8.8,HUNTER 29,29 Hunter
,683,Chop 100 Blisterwood Logs,Chop 100 Blisterwood Logs.,,,,,,NaN,WOODCUTTING 62,62 Woodcutting
,684,Complete the Canifis Agility Course,Complete a lap of the Canifis Rooftop Agility Course.,,,,,,26.5,AGILITY 40,40 Agility
,685,Complete the Werewolf Agility Course,Complete a lap of the Werewolf Agility Course.,,,,,,11.8,AGILITY 60,60 Agility
,686,Craft a Rune Using Daeyalt Essence,Craft any rune using Daeyalt Essence.,,,,,,NaN,MINING 60,60 Mining Completion of   Sins of the Father
,687,Create the long rope shortcut in Darkmeyer,Create the long rope agility shortcut in Darkmeyer.,,,,,,NaN,,Completion of   Sins of the Father
,688,Defeat a Black Dragon in Tirannwn,Defeat a black dragon in Tirannwn. This task earns one Demonic Pact.,,,,,,45.2,,
,689,Defeat a Bloodveld in Tirannwn,Defeat a Bloodveld in Tirannwn.,,,,,,2,SLAYER 50,50 Slayer
,690,Defeat a Kurask in Tirannwn,Defeat a Kurask in Tirannwn.,,,,,,NaN,SLAYER 70,70 Slayer
,691,Defeat an Elf in Tirannwn,Defeat an Elf in Tirannwn.,,,,,,27.7,,
,692,Pick up 10 Whiteberries in Tirannwn,Pick up 10 Whiteberries in Tirannwn.,,,,,,9.8,,
,693,Ring all of the Prifddinas bells,Ring all of the Prifddinas bells.,,,,,,15,,
,694,Use an Elven Teleport Crystal,Use an Elven Teleport Crystal.,,,,,,7.5,,
,695,Mine 25 gold rocks in Tirannwn,Mine 25 gold rocks in Tirannwn.,,,,,,19.3,MINING 40,40 Mining
,696,Move Your House to Prifddinas,Move your Player Owned House to Prifddinas.,,,,,,NaN,CONSTRUCTION 70,70 Construction
,697,Successfully hop over the Tripwire in Tirannwn,Successfully hop over the Tripwire in Tirannwn.,,,,,,14.4,,
,698,Thieve a tiara from a Silver Stall in Tirannwn,Thieve a tiara from a Silver Stall in Tirannwn.,,,,,,9.2,THIEVING 50,50 Thieving
,699,Catch a Crystal Impling,Catch a Crystal Impling in Prifddinas.,,,,,,14.4,HUNTER 80,80 Hunter
,700,Check a grown Papaya Tree in Lletya,Check the health of a Papaya Tree you've grown in Lletya.,,,,,,NaN,FARMING 57,57 Farming
,701,Chop 100 Maples in Tirannwn,Chop 100 Maples in Tirannwn.,,,,,,6.6,WOODCUTTING 45,45 Woodcutting
,702,Complete the Easy Wilderness Diary,Complete all of the Easy tasks in the   Wilderness Achievement Diary.,,,,,,NaN,,See   Wilderness Diary#Easy
,703,Complete the Medium Wilderness Diary,Complete all of the Medium tasks in the   Wilderness Achievement Diary.,,,,,,NaN,,See   Wilderness Diary#Medium
,704,Obtain an Ecumenical Key,Obtain an Ecumenical Key as a drop in the Wilderness God Wars Dungeon.,,,,,,NaN,STRENGTH 60; AGILITY 60,60 Strength or  60 Agility
,705,Open 1 Muddy Chest,Open 1 Muddy Chest.,,,,,,1.8,,
,706,Open 1 Zombie Pirate Locker,Open 1 Zombie Pirate Locker.,,,,,,1.8,,
,707,Open 15 Larran's Chests,Open 15 of either Larran's Small Chest or Larran's Big Chest.,,,,,,NaN,,
,708,Open One of Larran's Chests,Open either Larran's Small Chest or Larran's Big Chest.,,,,,,1.4,,
,709,Cast Claws of Guthix,Cast the Claws of Guthix spell outside of the Mage Arena.,,,,,,0.4,MAGIC 60,60 Magic Completion of   Mage Arena I
,710,Cast Flames of Zamorak,Cast the Flames of Zamorak spell outside of the Mage Arena.,,,,,,NaN,MAGIC 60,60 Magic Completion of   Mage Arena I
,711,Cast Saradomin Strike,Cast the Saradomin Strike spell outside of the Mage Arena.,,,,,,NaN,MAGIC 60,60 Magic Completion of   Mage Arena I
,712,Defeat a Green Dragon in the Wilderness,Defeat a Green Dragon in the Wilderness.,,,,,,42.1,,
,713,Defeat a Lava Dragon in the Wilderness,Defeat a Lava Dragon in the Wilderness.,,,,,,43.5,,
,714,Defeat the Chaos Fanatic,Defeat the Chaos Fanatic in the Wilderness.,,,,,,2.9,,
,715,Defeat the Crazy Archaeologist,Defeat the Crazy Archaeologist in the Wilderness.,,,,,,35.6,,
,716,Defeat a Revenant Dragon,Defeat a Revenant dragon inside the Revenant Caves.,,,,,,0.7,,
,717,Equip a Bracelet of Ethereum,Equip a Bracelet of Ethereum.,,,,,,10.8,,
,718,Equip a Fedora,Equip a Fedora.,,,,,,3.6,,
,719,Equip a God Cape,"Equip either a Saradomin Cape, a Guthix Cape or a Zamorak Cape.",,,,,,24.8,MAGIC 60,60 Magic Completion of   Mage Arena I
,720,Destroy the one ring to rule them all,Destroy the one ring to rule them all.,,,,,,8.3,,Use a gold ring on the Wilderness Volcano
,721,Enter the Deep Wilderness Dungeon,Enter the Deep Wilderness Dungeon.,,,,,,29.9,,
,722,Use the Abyss,Use the Abyss to access a Runecrafting Altar.,,,,,,NaN,,
,723,Bury Some Lava Dragon Bones,Bury some Lava dragon bones.,,,,,,41,,
,724,Catch a Black Salamander,Catch a Black Salamander in the Wilderness.,,,,,,3.6,HUNTER 67,67 Hunter
,725,Complete the Wilderness Agility Course,Complete a lap of the Wilderness Agility Course.,,,,,,20.5,AGILITY 52,52 Agility
,726,100 Collection log slots,Obtain 100 unique Collection Log slots.,,,,3,Hard,NaN,,
,727,200 Collection log slots,Obtain 200 unique Collection Log slots.,,,,3,Hard,NaN,,
,728,Combat Achievements Easy Tier,Obtain enough points to unlock the easy tier of Combat Achievements.,,,,3,Hard,0.2,,41 Combat Achievement points
,729,Complete 1 Speed Task,Complete a Combat Achievement Speed task.,,,,3,Hard,NaN,,
,730,Complete 5 Speed Tasks,Complete 5 Combat Achievement Speed tasks.,,,,3,Hard,NaN,,
,731,Complete all tasks for 1 boss,Complete all of the Combat Achievements available at 1 boss within the areas you have unlocked.,,,,3,Hard,NaN,,
,732,Complete all tasks for 3 bosses,Complete all of the Combat Achievements available at 3 different bosses within the areas you have unlocked.,,,,3,Hard,NaN,,
,733,Cast a Wave Spell,Cast any wave spell.,,,,3,Hard,4.7,MAGIC 62,62 Magic
,734,Offer an Unsired to the Font of Consumption,Offer an Unsired to the Font of Consumption in the Abyssal Nexus.,,,,3,Hard,NaN,SLAYER 85,85 Slayer
,735,Reach a Prayer Bonus of 30,Equip enough items to reach a Prayer Bonus of 30 or more.,,,,3,Hard,NaN,,
,736,Reach Combat Level 100,Reach Combat Level 100.,,,,3,Hard,NaN,,
,737,Reach Combat Level 110,Reach Combat Level 110.,,,,3,Hard,NaN,,
,738,Restore 75 Prayer Points at an Altar,Restore 75 or more Prayer Points at any altar.,,,,3,Hard,0.1,PRAYER 75,75 Prayer
,739,Defeat 100 Superior slayer creatures,Defeat 100 Superior slayer creatures.,,,,3,Hard,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked
,740,Defeat 10 Superior slayer creatures,Defeat 10 Superior slayer creatures.,,,,3,Hard,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked
,741,Defeat 20 Superior slayer creatures,Defeat 20 Superior slayer creatures.,,,,3,Hard,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked
,742,Defeat the Abyssal Sire,Defeat the Abyssal Sire in the Abyssal Nexus.,,,,3,Hard,NaN,SLAYER 85,85 Slayer
,743,Defeat 1 unique Echo Boss,Defeat 1 unique Echo Boss. This task earns one Demonic Pact.,,,,3,Hard,NaN,,
,744,Defeat 2 unique Echo Bosses,Defeat 2 unique Echo Bosses. This task earns one Demonic Pact.,,,,3,Hard,NaN,,
,745,Defeat 25 Echo Bosses,Defeat 25 Echo Bosses.,,,,3,Hard,NaN,,
,746,Defeat 3 unique Echo Bosses,Defeat 3 unique Echo Bosses. This task earns one Demonic Pact.,,,,3,Hard,NaN,,
,747,Equip a Combination Battlestaff or Mystic Staff,Equip either a Combination Battlestaff or a Combination Mystic Staff.,,,,3,Hard,NaN,MAGIC 30; ATTACK 30,"30 Magic,  30 Attack"
,748,Equip a Dragon Weapon,Equip any Dragon weapon.,,,,3,Hard,0.7,ATTACK 60,60 Attack
,749,Equip a Full Black Dragonhide Set,"Equip a Black Dragonhide Body, some Black Dragonhide Chaps and some Black Dragonhide Vambraces.",,,,3,Hard,NaN,RANGED 70; DEFENCE 40,"70 Ranged,  40 Defence"
,750,Equip a Full God Dragonhide Set,"Equip a Blessed Coif, Body and Chaps with all pieces aligned to the same god.",,,,3,Hard,NaN,RANGED 70; DEFENCE 40,"70 Ranged,  40 Defence"
,751,Equip a Full God Rune Set,Equip a full set of God Rune Armour with all pieces aligned to the same god.,,,,3,Hard,NaN,DEFENCE 40,40 Defence
,752,Equip a Full Rune Set,"Equip a Rune Platebody, a Rune Full Helm and either some Rune Platelegs or a Rune Plateskirt.",,,,3,Hard,NaN,DEFENCE 40,40 Defence
,753,Equip a Full Vestment Set,Equip a full set of Vestment robes with all pieces aligned to the same god.,,,,3,Hard,NaN,PRAYER 60; MAGIC 40,"60 Prayer,  40 Magic"
,754,Equip a Gilded or Trimmed Wizard Item,Equip either a Gilded armour item or trimmed wizard item.,,,,3,Hard,0.8,,
,755,Equip a Magic Shortbow,Equip a Magic Shortbow.,,,,3,Hard,NaN,RANGED 50,50 Ranged
,756,Equip a Mist Battlestaff,Equip a Mist battlestaff.,,,,3,Hard,NaN,SLAYER 5; ATTACK 30; MAGIC 30,"5 Slayer,  30 Attack,  30 Magic Unlocked Bigger and Badder for 150 Slayer reward points or at least Tier 3 Relic unlocked"
,757,Equip a Rune Crossbow,Equip a Rune Crossbow.,,,,3,Hard,NaN,RANGED 61,61 Ranged
,758,Equip a two-handed Axe,Equip a Felling axe.,,,,3,Hard,NaN,,
,759,Equip an Ornament Kit Item,Equip any item that has an Ornament Kit attached to it.,,,,3,Hard,NaN,,
,760,Equip one unique Echo Item,Equip one unique echo item.,,,,3,Hard,NaN,,
,761,Equip some Ranger Boots,Equip a pair of Ranger Boots.,,,,3,Hard,NaN,RANGED 40,40 Ranged
,762,Equip 3 unique Echo Items,Equip 3 unique Echo Items.,,,,3,Hard,NaN,,
,763,Equip 2 unique Echo Items,Equip 2 unique Echo Items.,,,,3,Hard,NaN,,
,764,1 Master Clue Scroll,Open a Reward casket for completing a Master clue scroll.,,,,3,Hard,NaN,,
,765,25 Master Clue Scrolls,Open 25 Reward caskets for completing Master clue scrolls.,,,,3,Hard,NaN,,
,766,75 Elite Clue Scrolls,Open 75 Reward caskets for completing Elite clue scrolls.,,,,3,Hard,NaN,,
,767,75 Hard Clue Scrolls,Open 75 Reward caskets for completing hard clue scrolls.,,,,3,Hard,NaN,,
,768,Catch 200 Implings in Puro-Puro,Catch 200 Implings in Puro-Puro.,,,,3,Hard,2.2,HUNTER 17,17 Hunter
,769,Fill 10 Elite Clue Collection Log Slots,Fill 10 slots in the Elite Clue section of the Collection Log.,,,,3,Hard,NaN,,
,770,Fill 25 Elite Clue Collection Log Slots,Fill 25 slots in the Elite Clue section of the Collection Log.,,,,3,Hard,NaN,,
,771,Fill 30 Hard Clue Collection Log Slots,Fill 30 slots in the Hard Clue section of the Collection Log.,,,,3,Hard,NaN,,
,772,Fill 40 Medium Clue Collection Log Slots,Fill 40 slots in the Medium Clue section of the Collection Log.,,,,3,Hard,NaN,,
,773,Fill 5 Master Clue Collection Log Slots,Fill 5 slots in the Master Clue section of the Collection Log.,,,,3,Hard,NaN,,
,774,Fill 50 Easy Clue Collection Log Slots,Fill 50 slots in the Easy Clue section of the Collection Log.,,,,3,Hard,NaN,,
,775,Gain 10 Unique Items From Elite Clues,Gain 10 unique items from Elite Clue Scroll Reward Caskets.,,,,3,Hard,NaN,,
,776,Gain 10 Unique Items From Master Clues,Gain 10 unique items from Master Clue Scroll Reward Caskets.,,,,3,Hard,NaN,,
,777,Gain 25 Unique Items From Medium Clues,Gain 25 unique items from Medium Clue Scroll Reward Caskets.,,,,3,Hard,NaN,,
,778,Gain 50 Unique Items From Hard Clues,Gain 50 unique items from Hard Clue Scroll Reward Caskets.,,,,3,Hard,NaN,,
,779,Gain a Unique Item From an Elite Clue,Gain a unique item from an Elite Clue Scroll Reward Casket.,,,,3,Hard,NaN,,
,780,Mine a shooting star,Mine a shooting star.,,,,3,Hard,7.6,MINING 10,10 Mining
,781,Achieve Your First Level 70,Reach level 70 in any skill.,,,,3,Hard,36,,
,782,Achieve Your First Level 80,Reach level 80 in any skill.,,,,3,Hard,11.6,,
,783,Beat Jacky Jester,Successfully copy Jacky the Jester to win.,,,,3,Hard,1.6,CONSTRUCTION 39,39 Construction
,784,Blow 100 Light Orbs,Blow 100 Empty light orbs.,,,,3,Hard,NaN,CRAFTING 87,87 Crafting
,785,Build a Gilded Altar,Build a Gilded Altar in a Chapel in your Player Owned House.,,,,3,Hard,NaN,CONSTRUCTION 75,75 Construction
,786,Burn 100 Yew Logs,Burn 100 Yew Logs.,,,,3,Hard,7.1,FIREMAKING 60,60 Firemaking
,787,Burn Some Magic Logs,Burn some Magic Logs.,,,,3,Hard,1.6,FIREMAKING 75,75 Firemaking
,788,Catch 100 Shark,Catch 100 Raw Shark whilst Fishing.,,,,3,Hard,0.1,FISHING 76,76 Fishing
,789,Catch a Dragon Impling,Catch a Dragon Impling.,,,,3,Hard,0.8,HUNTER 83,83 Hunter
,790,Chop 100 Yew Logs,Chop 100 Yew Logs.,,,,3,Hard,11.8,WOODCUTTING 60,60 Woodcutting
,791,Chop 75 Magic Logs,Chop 75 Magic Logs from Magic Trees.,,,,3,Hard,1.6,WOODCUTTING 75,75 Woodcutting
,792,Clean 100 Grimy Avantoe,Clean 100 Grimy Avantoe.,,,,3,Hard,0.2,HERBLORE 48,48 Herblore
,793,Clean 50 Grimy Lantadyme,Clean 50 Grimy Lantadyme.,,,,3,Hard,NaN,HERBLORE 67,67 Herblore
,794,Cook 100 pies,Cook 100 pies.,,,,3,Hard,0.2,COOKING 10,10 Cooking
,795,Cook 100 Sharks,Cook 100 Raw Sharks.,,,,3,Hard,0.1,COOKING 80,80 Cooking
,796,Cook 25 Meat Pies,Cook 25 Meat pies.,,,,3,Hard,0.2,COOKING 20,20 Cooking
,797,Craft 100 Unpowered Orbs,Craft 100 Unpowered Orbs.,,,,3,Hard,2.6,CRAFTING 46,46 Crafting
,798,Craft 2500 Essence Into Runes,Use Runecrafting Altars to craft 2500 essence into runes of any type.,,,,3,Hard,NaN,,
,799,Craft 30 Blue Dragonhide Bodies,Craft 30 Blue Dragonhide Bodies.,,,,3,Hard,NaN,CRAFTING 71,71 Crafting
,800,Craft a Dragonstone Amulet,Craft a Dragonstone Amulet.,,,,3,Hard,0.1,CRAFTING 80,80 Crafting
,801,Create a Mithril Grapple,Create a Mithril Grapple.,,,,3,Hard,0.1,FLETCHING 59; SMITHING 59,"59 Fletching,  59 Smithing"
,802,Create a Red D'hide Shield,Create a Red d'hide shield.,,,,3,Hard,NaN,CRAFTING 76,76 Crafting
,803,Ferment 100 Jugs of Wine,Successfully ferment 100 Jugs of Wine.,,,,3,Hard,0.8,COOKING 35,35 Cooking
,804,Fill a Giant Pouch,Fill a Giant Pouch with Essence.,,,,3,Hard,NaN,RUNECRAFT 75,75 Runecraft
,805,Fill a Hard STASH Unit,Build a Hard Stash unit and fill it with the relevant items.,,,,3,Hard,NaN,CONSTRUCTION 55,55 Construction
,806,Fletch 200 Magic Longbow (u),Fletch 200 Magic Longbow (u).,,,,3,Hard,NaN,FLETCHING 85,85 Fletching
,807,Fletch 50 Yew longbow (u),Fletch 50 Yew longbow (u).,,,,3,Hard,0.9,FLETCHING 70,70 Fletching
,808,Fletch a Magic Shield,Fletch a Magic Shield.,,,,3,Hard,NaN,FLETCHING 87,87 Fletching
,809,Fletch a Rune Crossbow,Fletch a Rune Crossbow.,,,,3,Hard,NaN,FLETCHING 69,69 Fletching
,810,Make 20 Ranging Potions,Make 20 Ranging Potions.,,,,3,Hard,NaN,HERBLORE 72,72 Herblore
,811,Make a Saradomin Brew,Make a Saradomin Brew.,,,,3,Hard,NaN,HERBLORE 81,81 Herblore
,812,Mine 50 Adamantite Ore,Mine 50 Adamantite Ore.,,,,3,Hard,1.5,MINING 70,70 Mining
,813,Obtain a High level tree seed from a birds nest,"Obtain either a Magic, Dragonfruit, Redwood or Spirit seed from a birds nest.",,,,3,Hard,1.2,,
,814,Reach Base Level 40,Reach level 40 in every skill.,,,,3,Hard,NaN,,
,815,Reach Base Level 50,Reach level 50 in every skill.,,,,3,Hard,NaN,,
,816,Reach Base Level 60,Reach level 60 in every skill.,,,,3,Hard,NaN,,
,817,Reach Base Level 70,Reach level 70 in every skill.,,,,3,Hard,NaN,,
,818,Reach Total Level 1000,Reach a Total Level of 1000.,,,,3,Hard,0.6,,
,819,Reach Total Level 1250,Reach a Total Level of 1250.,,,,3,Hard,NaN,,
,820,Reach Total Level 1500,Reach a Total Level of 1500.,,,,3,Hard,NaN,,
,821,Reach Total Level 1750,Reach a Total Level of 1750.,,,,3,Hard,NaN,,
,822,Smelt a Runite Bar,Use a Furnace to smelt a Runite Bar.,,,,3,Hard,NaN,SMITHING 85,85 Smithing
,823,Smith a Rune Item,Smith a Runite Item.,,,,3,Hard,NaN,SMITHING 85,85 Smithing
,824,Steal From a Gem Stall,Steal from a Gem Stall.,,,,3,Hard,0.5,THIEVING 75,75 Thieving
,825,Hueycoatl Combat Achievements,Complete all of the Combat Achievements for Hueycoatl.,,,,3,Hard,NaN,,
,826,Amoxliatl Combat Achievements,Complete all of the Combat Achievements for Amoxliatl.,,,,3,Hard,NaN,,See Amoxliatl#Combat Achievements See Amoxliatl#Combat Achievements
,827,Use the Bank Chest inside Fortis Colosseum,Use the Bank Chest inside Fortis Colosseum.,,,,3,Hard,NaN,,"2,000 Glory"
,828,Use the Fortis Salute emote,Use the Fortis Salute emote.,,,,3,Hard,NaN,,"20,000 Glory"
,829,Defeat the Doom of Mokhiatl,Defeat the Doom of Mokhaiotl at any delve level.,,,,3,Hard,NaN,,Completion of   The Final Dawn
,830,Defeat the Moons of Peril 50 times,Defeat the Moons of Peril 50 times.,,,,3,Hard,NaN,,
,831,Defeat Amoxliatl 50 Times,Defeat Amoxliatl in Varlamore 50 times.,,,,3,Hard,NaN,SLAYER 48,48 Slayer
,832,Defeat Hueycoatl 50 Times,Defeat Hueycoatl in Varlamore 50 times.,,,,3,Hard,NaN,,
,833,Defeat Vardorvis,Defeat Vardorvis.,,,,3,Hard,NaN,,
,834,Defeat Vardorvis 150 times,Defeat Vardorvis 150 times.,,,,3,Hard,NaN,,
,835,Defeat Vardorvis 50 times,Defeat Vardorvis 50 times.,,,,3,Hard,NaN,,
,836,Equip a Fletching knife,Equip a Fletching knife.,,,,3,Hard,1.9,FLETCHING 20,20 Fletching Completion of   Vale Totems
,837,Equip a Greenman mask,Equip a Greenman mask.,,,,3,Hard,1.5,FLETCHING 20,20 Fletching Completion of   Vale Totems
,838,Equip a piece of Sunfire Fanatic,Equip a piece of Sunfire Fanatic armour.,,,,3,Hard,NaN,PRAYER 60; DEFENCE 40,"60 Prayer,  40 Defence"
,839,Equip an Antler guard,Equip an Antler guard.,,,,3,Hard,NaN,PRAYER 50,50 Prayer
,840,Equip Echo Boots,Equip Echo Boots.,,,,3,Hard,NaN,DEFENCE 75,75 Defence
,841,Equip full Alchemists outfit,Equip full Alchemists outfit from the Mixology shop.,,,,3,Hard,NaN,HERBLORE 60,60 Herblore
,842,Equip full Blood Moon armour,Equip full Blood moon armour.,,,,3,Hard,NaN,STRENGTH 75; DEFENCE 50,"75 Strength,  50 Defence Completion of   Perilous Moons"
,843,Equip full Blue Moon armour,Equip full Blue moon armour.,,,,3,Hard,NaN,MAGIC 75; DEFENCE 50,"75 Magic,  50 Defence Completion of   Perilous Moons"
,844,Equip full Eclipse Moon armour,Equip full Eclipse moon armour.,,,,3,Hard,NaN,RANGED 75; DEFENCE 50,"75 Ranged,  50 Defence Completion of   Perilous Moons"
,845,Equip full Guild Hunter Outfit,Equip full Guild Hunter Outfit.,,,,3,Hard,0.5,HUNTER 46,46 Hunter
,846,Equip full Hueycoatl armour,Equip full Hueycoatl armour.,,,,3,Hard,NaN,CRAFTING 78; RANGED 70; DEFENCE 40,"78 Crafting,  70 Ranged,  40 Defence"
,847,Equip full Sunfire Fanatic,Equip a full set of Sunfire Fanatic armour.,,,,3,Hard,NaN,PRAYER 60; DEFENCE 40,"60 Prayer,  40 Defence"
,848,Open a chest with the moon key,Open a chest with the moon key inside the Ruins of Tapoyauik.,,,,3,Hard,NaN,,Completion of   The Heart of Darkness
,849,Build all Quetzal landing sites,Build all quetzal landing sites.,,,,3,Hard,NaN,,
,850,Complete the Final Dawn,Complete The Final Dawn quest.,,,,3,Hard,NaN,THIEVING 66; RUNECRAFT 52; FLETCHING 52; MINING 55; SLAYER 48; AGILITY 46,"66 Thieving,  52 Runecraft,  52 Fletching,  55 Mining,  48 Slayer,  46 Agility Completion of   Heart of Darkness"
,851,Fully decorate a Yew totem in the Auburn Valley,Fully decorate a Yew totem in the Auburn Valley.,,,,3,Hard,2,FLETCHING 65,65 Fletching
,852,Make 100 Prayer Regeneration Potions,Make 100 Prayer Regeneration Potions.,,,,3,Hard,NaN,HERBLORE 60,60 Herblore
,853,Make 50 Goading Potions,Make 50 Goading Potions.,,,,3,Hard,NaN,HERBLORE 60,60 Herblore
,854,Make a Greenman carving,Make a Greenman carving.,,,,3,Hard,NaN,FLETCHING 79,79 Fletching
,855,Obtain the Huntsman's Kit,Obtain the Huntsman's Kit.,,,,3,Hard,4.6,HUNTER 46,46 Hunter
,856,Purchase the Reagents Pouch,Purchase the Reagents Pouch from the Mixology shop.,,,,3,Hard,NaN,HERBLORE 60,60 Herblore
,857,Steal a Blessed Bone Statuette,Steal a Blessed Bone Statuette.,,,,3,Hard,5.5,THIEVING 50,50 Thieving
,858,Catch 25 Sunlight Antelopes,Catch 25 Sunlight Antelopes.,,,,3,Hard,3.6,HUNTER 72,72 Hunter
,859,Check the health of Mahogany Tree in Marcellus's Patch,Check the health of Mahogany Tree in Marcellus's Patch.,,,,3,Hard,NaN,FARMING 55,55 Farming Completion of   The Ribbiting Tale of a Lily Pad Labour Dispute
,860,Chop 20 Magic Logs in Varlamore,Chop 20 Magic Logs in Varlamore.,,,,3,Hard,1.9,WOODCUTTING 75,75 Woodcutting
,861,Complete 50 Hunter Rumours,Complete 50 Hunter Rumours.,,,,3,Hard,0.1,HUNTER 46,46 Hunter
,862,Cook 100 Moonlight Antelopes,Cook 100 Moonlight Antelopes.,,,,3,Hard,NaN,HUNTER 91; COOKING 92,"91 Hunter,  92 Cooking"
,863,Craft 1000 Sunfire Runes,Craft 1000 Sunfire Runes.,,,,3,Hard,NaN,RUNECRAFT 33,33 Runecraft
,864,Create 100 Jugs of Blessed Sunfire Wine,Create 100 Jugs of Blessed Sunfire Wine.,,,,3,Hard,0.1,,
